case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
59,O_Create Offer,2016-01-02 08:36:46.223428,complete,User_11
46,O_Created,2016-01-02 08:36:46.243660,complete,User_28
46,O_Cancelled,2016-01-02 08:36:46.244660,complete,User_127
46,O_Cancelled,2016-01-02 08:36:46.245660,complete,User_122
68,O_Created,2016-01-02 08:36:46.277894,complete,User_55
68,O_Cancelled,2016-01-02 08:36:46.278894,complete,User_35
33,O_Create Offer,2016-01-02 08:36:46.281930,complete,User_86
37,O_Created,2016-01-02 08:36:46.305538,complete,User_9
37,O_Sent (mail and online),2016-01-02 08:36:46.306538,complete,User_11
20,O_Create Offer,2016-01-02 08:36:46.311966,complete,User_31
73,O_Created,2016-01-02 08:36:46.312269,complete,User_104
59,O_Created,2016-01-02 08:36:46.312428,complete,User_72
73,O_Cancelled,2016-01-02 08:36:46.313269,complete,User_27
59,O_Sent (mail and online),2016-01-02 08:36:46.313428,complete,User_86
15,O_Create Offer,2016-01-02 08:36:46.318216,complete,User_4
82,O_Create Offer,2016-01-02 08:36:46.330132,complete,User_45
69,O_Create Offer,2016-01-02 08:36:46.331573,complete,User_53
33,O_Created,2016-01-02 08:36:46.370930,complete,User_35
33,O_Sent (mail and online),2016-01-02 08:36:46.371930,complete,User_45
19,O_Create Offer,2016-01-02 08:36:46.380046,complete,User_24
20,O_Created,2016-01-02 08:36:46.400966,complete,User_31
20,O_Sent (mail and online),2016-01-02 08:36:46.401966,complete,User_4
15,O_Created,2016-01-02 08:36:46.407216,complete,User_72
15,O_Sent (mail and online),2016-01-02 08:36:46.408216,complete,User_24
82,O_Created,2016-01-02 08:36:46.419132,complete,User_9
82,O_Cancelled,2016-01-02 08:36:46.420132,complete,User_130
69,O_Created,2016-01-02 08:36:46.420573,complete,User_53
69,O_Cancelled,2016-01-02 08:36:46.421573,complete,User_123
54,O_Create Offer,2016-01-02 08:36:46.429178,complete,User_57
19,O_Created,2016-01-02 08:36:46.469046,complete,User_45
19,O_Sent (mail and online),2016-01-02 08:36:46.470046,complete,User_45
54,O_Created,2016-01-02 08:36:46.518178,complete,User_31
54,O_Sent (mail and online),2016-01-02 08:36:46.519178,complete,User_57
41,O_Create Offer,2016-01-02 08:36:46.529496,complete,User_97
61,O_Create Offer,2016-01-02 08:36:46.572806,complete,User_67
41,O_Created,2016-01-02 08:36:46.618496,complete,User_4
41,O_Sent (mail and online),2016-01-02 08:36:46.619496,complete,User_57
38,A_Complete,2016-01-02 08:36:46.657836,complete,User_49
61,O_Created,2016-01-02 08:36:46.661806,complete,User_53
61,O_Sent (mail and online),2016-01-02 08:36:46.662806,complete,User_49
10,O_Create Offer,2016-01-02 08:36:46.673041,complete,User_81
46,O_Create Offer,2016-01-02 08:36:46.708660,complete,User_21
68,O_Create Offer,2016-01-02 08:36:46.741894,complete,User_28
10,O_Created,2016-01-02 08:36:46.762041,complete,User_49
10,O_Cancelled,2016-01-02 08:36:46.763041,complete,User_121
73,O_Create Offer,2016-01-02 08:36:46.776269,complete,User_11
28,A_Complete,2016-01-02 08:36:46.792550,complete,User_5
46,O_Created,2016-01-02 08:36:46.797660,complete,User_81
46,O_Sent (mail and online),2016-01-02 08:36:46.798660,complete,User_49
68,O_Created,2016-01-02 08:36:46.830894,complete,User_4
68,O_Sent (mail and online),2016-01-02 08:36:46.831894,complete,User_11
73,O_Created,2016-01-02 08:36:46.865269,complete,User_67
73,O_Cancelled,2016-01-02 08:36:46.866269,complete,User_117
82,O_Create Offer,2016-01-02 08:36:46.883132,complete,User_72
69,O_Create Offer,2016-01-02 08:36:46.884573,complete,User_9
67,A_Complete,2016-01-02 08:36:46.895348,complete,User_60
64,A_Complete,2016-01-02 08:36:46.895498,complete,User_88
13,A_Complete,2016-01-02 08:36:46.912588,complete,User_15
82,O_Created,2016-01-02 08:36:46.972132,complete,User_67
82,O_Sent (mail and online),2016-01-02 08:36:46.973132,complete,User_88
69,O_Created,2016-01-02 08:36:46.973573,complete,User_49
69,O_Cancelled,2016-01-02 08:36:46.974573,complete,User_9
39,A_Complete,2016-01-02 08:36:47.010888,complete,User_41
27,A_Complete,2016-01-02 08:36:47.062083,complete,User_2
24,A_Complete,2016-01-02 08:36:47.144317,complete,User_65
27,W_Call after offers,2016-01-02 08:36:47.152321,start,User_68
4,A_Complete,2016-01-02 08:36:47.163076,complete,User_132
24,W_Call after offers,2016-01-02 08:36:47.200519,start,User_90
35,A_Complete,2016-01-02 08:36:47.216228,complete,User_56
10,O_Create Offer,2016-01-02 08:36:47.226041,complete,User_28
51,A_Complete,2016-01-02 08:36:47.242178,complete,User_32
72,A_Complete,2016-01-02 08:36:47.251059,complete,User_42
36,A_Complete,2016-01-02 08:36:47.273649,complete,User_17
78,A_Complete,2016-01-02 08:36:47.304880,complete,User_71
10,O_Created,2016-01-02 08:36:47.315041,complete,User_72
10,O_Sent (mail and online),2016-01-02 08:36:47.316041,complete,User_72
73,O_Create Offer,2016-01-02 08:36:47.329269,complete,User_53
76,A_Complete,2016-01-02 08:36:47.330846,complete,User_84
39,W_Call after offers,2016-01-02 08:36:47.360710,start,User_129
38,W_Call after offers,2016-01-02 08:36:47.365787,start,User_87
50,A_Complete,2016-01-02 08:36:47.386909,complete,User_33
53,A_Complete,2016-01-02 08:36:47.413826,complete,User_48
73,O_Created,2016-01-02 08:36:47.418269,complete,User_65
73,O_Cancelled,2016-01-02 08:36:47.419269,complete,User_72
73,O_Cancelled,2016-01-02 08:36:47.420269,complete,User_42
73,O_Cancelled,2016-01-02 08:36:47.421269,complete,User_119
73,O_Cancelled,2016-01-02 08:36:47.422269,complete,User_127
69,O_Create Offer,2016-01-02 08:36:47.437573,complete,User_9
69,O_Created,2016-01-02 08:36:47.526573,complete,User_33
69,O_Cancelled,2016-01-02 08:36:47.527573,complete,User_53
28,W_Call after offers,2016-01-02 08:36:47.609521,start,User_109
32,A_Complete,2016-01-02 08:36:47.641117,complete,User_36
2,A_Complete,2016-01-02 08:36:47.661871,complete,User_3
13,W_Call after offers,2016-01-02 08:36:47.676609,start,User_75
86,A_Complete,2016-01-02 08:36:47.691174,complete,User_58
64,W_Call after offers,2016-01-02 08:36:47.697568,start,User_106
37,A_Complete,2016-01-02 08:36:47.852538,complete,User_55
59,A_Complete,2016-01-02 08:36:47.859428,complete,User_104
67,W_Call after offers,2016-01-02 08:36:47.871844,start,User_100
73,O_Create Offer,2016-01-02 08:36:47.885269,complete,User_21
33,A_Complete,2016-01-02 08:36:47.917930,complete,User_86
20,A_Complete,2016-01-02 08:36:47.947966,complete,User_35
15,A_Complete,2016-01-02 08:36:47.954216,complete,User_24
73,O_Created,2016-01-02 08:36:47.974269,complete,User_21
73,O_Sent (mail and online),2016-01-02 08:36:47.975269,complete,User_4
69,O_Create Offer,2016-01-02 08:36:47.990573,complete,User_41
19,A_Complete,2016-01-02 08:36:48.016046,complete,User_45
54,A_Complete,2016-01-02 08:36:48.065178,complete,User_31
69,O_Created,2016-01-02 08:36:48.079573,complete,User_72
69,O_Sent (mail and online),2016-01-02 08:36:48.080573,complete,User_33
41,A_Complete,2016-01-02 08:36:48.165496,complete,User_97
61,A_Complete,2016-01-02 08:36:48.208806,complete,User_57
46,A_Complete,2016-01-02 08:36:48.344660,complete,User_81
68,A_Complete,2016-01-02 08:36:48.377894,complete,User_11
82,A_Complete,2016-01-02 08:36:48.519132,complete,User_60
10,A_Complete,2016-01-02 08:36:48.862041,complete,User_2
73,A_Complete,2016-01-02 08:36:49.521269,complete,User_28
69,A_Complete,2016-01-02 08:36:49.626573,complete,User_32
93,W_Handle leads,2016-01-02 08:36:57.005320,complete,User_63
93,A_Concept,2016-01-02 08:36:57.009320,complete,User_88
93,W_Complete application,2016-01-02 08:36:57.820779,start,User_3
25,W_Call incomplete files,2016-01-02 08:37:01.346319,complete,User_7
25,O_Cancelled,2016-01-02 08:37:01.347319,complete,User_27
25,A_Cancelled,2016-01-02 08:37:01.363319,complete,User_5
5,W_Call after offers,2016-01-02 08:37:32.015189,complete,User_107
5,O_Create Offer,2016-01-02 08:37:32.478189,complete,User_72
5,O_Created,2016-01-02 08:37:32.567189,complete,User_67
5,O_Cancelled,2016-01-02 08:37:32.568189,complete,User_84
5,O_Cancelled,2016-01-02 08:37:32.569189,complete,User_130
5,O_Create Offer,2016-01-02 08:37:33.032189,complete,User_58
5,O_Created,2016-01-02 08:37:33.121189,complete,User_55
5,O_Cancelled,2016-01-02 08:37:33.122189,complete,User_31
5,O_Cancelled,2016-01-02 08:37:33.123189,complete,User_31
5,O_Cancelled,2016-01-02 08:37:33.124189,complete,User_127
5,O_Cancelled,2016-01-02 08:37:33.125189,complete,User_7
5,O_Create Offer,2016-01-02 08:37:33.588189,complete,User_45
5,O_Created,2016-01-02 08:37:33.677189,complete,User_49
5,O_Cancelled,2016-01-02 08:37:33.678189,complete,User_58
5,O_Create Offer,2016-01-02 08:37:34.141189,complete,User_53
5,O_Created,2016-01-02 08:37:34.230189,complete,User_35
5,O_Cancelled,2016-01-02 08:37:34.231189,complete,User_48
5,O_Cancelled,2016-01-02 08:37:34.232189,complete,User_48
5,O_Cancelled,2016-01-02 08:37:34.233189,complete,User_24
5,O_Create Offer,2016-01-02 08:37:34.696189,complete,User_2
5,O_Created,2016-01-02 08:37:34.785189,complete,User_42
5,O_Sent (mail and online),2016-01-02 08:37:34.786189,complete,User_84
5,A_Complete,2016-01-02 08:37:36.332189,complete,User_9
5,W_Call after offers,2016-01-02 08:37:37.234122,start,User_107
66,W_Call after offers,2016-01-02 08:38:27.106894,complete,User_99
66,O_Create Offer,2016-01-02 08:38:27.569894,complete,User_17
66,O_Created,2016-01-02 08:38:27.658894,complete,User_71
66,O_Sent (mail and online),2016-01-02 08:38:27.659894,complete,User_41
66,A_Complete,2016-01-02 08:38:29.205894,complete,User_5
66,W_Call after offers,2016-01-02 08:38:29.414731,start,User_99
11,W_Handle leads,2016-01-02 08:39:00.088151,start,User_55
80,W_Handle leads,2016-01-02 08:39:00.113389,start,User_97
79,W_Handle leads,2016-01-02 08:39:00.144364,start,User_36
55,W_Handle leads,2016-01-02 08:39:00.173305,start,User_28
63,W_Handle leads,2016-01-02 08:39:00.330448,start,User_7
83,W_Handle leads,2016-01-02 08:39:00.351147,start,User_81
77,W_Handle leads,2016-01-02 08:39:00.361590,start,User_63
12,W_Handle leads,2016-01-02 08:39:00.550828,start,User_15
60,W_Handle leads,2016-01-02 08:39:00.588428,start,User_32
9,W_Handle leads,2016-01-02 08:39:00.683038,start,User_45
42,W_Handle leads,2016-01-02 08:39:00.699482,start,User_60
65,W_Handle leads,2016-01-02 08:39:00.706986,start,User_72
87,W_Handle leads,2016-01-02 08:39:00.749678,start,User_42
71,W_Handle leads,2016-01-02 08:39:00.791896,start,User_58
75,W_Handle leads,2016-01-02 08:39:00.803392,start,User_11
74,W_Handle leads,2016-01-02 08:39:00.907441,start,User_17
1,W_Handle leads,2016-01-02 08:39:00.933488,start,User_53
85,W_Handle leads,2016-01-02 08:39:00.979816,start,User_67
57,W_Call after offers,2016-01-02 08:39:14.790744,complete,User_30
57,A_Validating,2016-01-02 08:39:15.944744,complete,User_27
57,W_Validate application,2016-01-02 08:39:16.471264,start,User_118
3,W_Call after offers,2016-01-02 08:39:38.409639,complete,User_102
91,W_Handle leads,2016-01-02 08:39:39.233997,start,User_56
17,W_Call after offers,2016-01-02 08:39:39.478861,complete,User_95
3,A_Validating,2016-01-02 08:39:39.563639,complete,User_123
26,W_Call after offers,2016-01-02 08:39:39.731898,complete,User_29
17,O_Create Offer,2016-01-02 08:39:39.941861,complete,User_41
17,O_Created,2016-01-02 08:39:40.030861,complete,User_35
17,O_Cancelled,2016-01-02 08:39:40.031861,complete,User_65
17,O_Cancelled,2016-01-02 08:39:40.032861,complete,User_88
26,O_Create Offer,2016-01-02 08:39:40.194898,complete,User_21
26,O_Created,2016-01-02 08:39:40.283898,complete,User_65
26,O_Sent (mail and online),2016-01-02 08:39:40.284898,complete,User_21
3,W_Validate application,2016-01-02 08:39:40.323847,start,User_112
26,A_Complete,2016-01-02 08:39:41.830898,complete,User_86
26,W_Call after offers,2016-01-02 08:39:42.025034,start,User_95
8,O_Create Offer,2016-01-02 08:39:44.376250,complete,User_41
8,O_Created,2016-01-02 08:39:44.465250,complete,User_21
8,O_Cancelled,2016-01-02 08:39:44.466250,complete,User_131
8,O_Cancelled,2016-01-02 08:39:44.467250,complete,User_49
8,O_Cancelled,2016-01-02 08:39:44.468250,complete,User_14
8,O_Create Offer,2016-01-02 08:39:44.931250,complete,User_104
8,O_Created,2016-01-02 08:39:45.020250,complete,User_24
8,O_Cancelled,2016-01-02 08:39:45.021250,complete,User_86
8,O_Create Offer,2016-01-02 08:39:45.484250,complete,User_84
8,O_Created,2016-01-02 08:39:45.573250,complete,User_14
8,O_Cancelled,2016-01-02 08:39:45.574250,complete,User_126
8,O_Cancelled,2016-01-02 08:39:45.575250,complete,User_130
8,O_Create Offer,2016-01-02 08:39:46.038250,complete,User_9
8,O_Created,2016-01-02 08:39:46.127250,complete,User_33
8,O_Cancelled,2016-01-02 08:39:46.128250,complete,User_104
8,O_Cancelled,2016-01-02 08:39:46.129250,complete,User_14
8,O_Cancelled,2016-01-02 08:39:46.130250,complete,User_130
8,O_Create Offer,2016-01-02 08:39:46.593250,complete,User_24
8,O_Created,2016-01-02 08:39:46.682250,complete,User_2
8,O_Cancelled,2016-01-02 08:39:46.683250,complete,User_114
8,O_Create Offer,2016-01-02 08:39:47.146250,complete,User_104
8,O_Created,2016-01-02 08:39:47.235250,complete,User_71
8,O_Sent (mail and online),2016-01-02 08:39:47.236250,complete,User_24
8,A_Complete,2016-01-02 08:39:48.782250,complete,User_2
8,W_Call after offers,2016-01-02 08:39:49.059071,start,User_29
84,W_Call incomplete files,2016-01-02 08:40:02.658194,complete,User_38
84,O_Create Offer,2016-01-02 08:40:03.121194,complete,User_4
84,O_Created,2016-01-02 08:40:03.210194,complete,User_9
84,O_Sent (mail and online),2016-01-02 08:40:03.211194,complete,User_57
84,A_Complete,2016-01-02 08:40:04.757194,complete,User_24
84,W_Call after offers,2016-01-02 08:40:05.448567,start,User_30
11,W_Handle leads,2016-01-02 08:40:54.792331,complete,User_55
11,A_Concept,2016-01-02 08:40:54.796331,complete,User_31
80,W_Handle leads,2016-01-02 08:40:54.817569,complete,User_97
80,A_Concept,2016-01-02 08:40:54.821569,complete,User_72
79,W_Handle leads,2016-01-02 08:40:54.848544,complete,User_36
79,A_Concept,2016-01-02 08:40:54.852544,complete,User_84
55,W_Handle leads,2016-01-02 08:40:54.877485,complete,User_28
55,A_Concept,2016-01-02 08:40:54.881485,complete,User_65
80,W_Complete application,2016-01-02 08:40:54.913872,start,User_35
63,W_Handle leads,2016-01-02 08:40:55.034628,complete,User_7
63,A_Concept,2016-01-02 08:40:55.038628,complete,User_21
83,W_Handle leads,2016-01-02 08:40:55.055327,complete,User_81
83,A_Concept,2016-01-02 08:40:55.059327,complete,User_84
77,W_Handle leads,2016-01-02 08:40:55.065770,complete,User_63
77,A_Concept,2016-01-02 08:40:55.069770,complete,User_55
12,W_Handle leads,2016-01-02 08:40:55.255008,complete,User_15
12,A_Concept,2016-01-02 08:40:55.259008,complete,User_49
55,W_Complete application,2016-01-02 08:40:55.272283,start,User_17
60,W_Handle leads,2016-01-02 08:40:55.292608,complete,User_32
60,A_Concept,2016-01-02 08:40:55.296608,complete,User_67
77,W_Complete application,2016-01-02 08:40:55.322858,start,User_53
9,W_Handle leads,2016-01-02 08:40:55.387218,complete,User_45
9,A_Concept,2016-01-02 08:40:55.391218,complete,User_84
42,W_Handle leads,2016-01-02 08:40:55.403662,complete,User_60
42,A_Concept,2016-01-02 08:40:55.407662,complete,User_41
63,W_Complete application,2016-01-02 08:40:55.411140,start,User_9
65,W_Handle leads,2016-01-02 08:40:55.411166,complete,User_72
65,A_Concept,2016-01-02 08:40:55.415166,complete,User_33
79,W_Complete application,2016-01-02 08:40:55.444264,start,User_132
87,W_Handle leads,2016-01-02 08:40:55.453858,complete,User_42
87,A_Concept,2016-01-02 08:40:55.457858,complete,User_32
87,W_Complete application,2016-01-02 08:40:55.494528,start,User_14
71,W_Handle leads,2016-01-02 08:40:55.496076,complete,User_58
71,A_Concept,2016-01-02 08:40:55.500076,complete,User_45
75,W_Handle leads,2016-01-02 08:40:55.507572,complete,User_11
75,A_Concept,2016-01-02 08:40:55.511572,complete,User_55
12,W_Complete application,2016-01-02 08:40:55.583158,start,User_49
74,W_Handle leads,2016-01-02 08:40:55.611621,complete,User_17
74,A_Concept,2016-01-02 08:40:55.615621,complete,User_86
1,W_Handle leads,2016-01-02 08:40:55.637668,complete,User_53
1,A_Concept,2016-01-02 08:40:55.641668,complete,User_58
75,W_Complete application,2016-01-02 08:40:55.657214,start,User_55
11,W_Complete application,2016-01-02 08:40:55.664750,start,User_88
85,W_Handle leads,2016-01-02 08:40:55.683996,complete,User_67
85,A_Concept,2016-01-02 08:40:55.687996,complete,User_72
9,W_Complete application,2016-01-02 08:40:55.893017,start,User_2
60,W_Complete application,2016-01-02 08:40:55.897679,start,User_28
1,W_Complete application,2016-01-02 08:40:55.952992,start,User_36
83,W_Complete application,2016-01-02 08:40:55.975892,start,User_71
85,W_Complete application,2016-01-02 08:40:56.122492,start,User_84
42,W_Complete application,2016-01-02 08:40:56.142317,start,User_11
65,W_Complete application,2016-01-02 08:40:56.368298,start,User_31
74,W_Complete application,2016-01-02 08:40:56.399973,start,User_45
71,W_Complete application,2016-01-02 08:40:56.428876,start,User_63
27,W_Call after offers,2016-01-02 08:41:13.052062,complete,User_68
24,W_Call after offers,2016-01-02 08:41:13.100260,complete,User_90
39,W_Call after offers,2016-01-02 08:41:13.260451,complete,User_129
39,O_Cancelled,2016-01-02 08:41:13.261451,complete,User_60
38,W_Call after offers,2016-01-02 08:41:13.265528,complete,User_87
39,A_Cancelled,2016-01-02 08:41:13.277451,complete,User_86
28,W_Call after offers,2016-01-02 08:41:13.509262,complete,User_109
27,O_Create Offer,2016-01-02 08:41:13.515062,complete,User_32
24,O_Create Offer,2016-01-02 08:41:13.563260,complete,User_65
13,W_Call after offers,2016-01-02 08:41:13.576350,complete,User_75
13,O_Cancelled,2016-01-02 08:41:13.577350,complete,User_65
13,A_Cancelled,2016-01-02 08:41:13.593350,complete,User_41
64,W_Call after offers,2016-01-02 08:41:13.597309,complete,User_106
27,O_Created,2016-01-02 08:41:13.604062,complete,User_32
27,O_Sent (mail and online),2016-01-02 08:41:13.605062,complete,User_58
24,O_Created,2016-01-02 08:41:13.652260,complete,User_57
24,O_Cancelled,2016-01-02 08:41:13.653260,complete,User_60
39,O_Create Offer,2016-01-02 08:41:13.740451,complete,User_21
67,W_Call after offers,2016-01-02 08:41:13.771585,complete,User_100
67,A_Cancelled,2016-01-02 08:41:13.787585,complete,User_60
67,O_Cancelled,2016-01-02 08:41:13.788585,complete,User_121
39,O_Created,2016-01-02 08:41:13.829451,complete,User_41
39,O_Sent (mail and online),2016-01-02 08:41:13.830451,complete,User_72
