case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,case:ApplicationType,case:LoanGoal,case:RequestedAmount
3,W_Complete application,2016-01-01 17:48:04.249122,complete,User_65,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 17:48:04.249122,start,User_104,New credit,Home improvement,15148.56
12,W_Complete application,2016-01-01 17:48:10.323252,complete,User_35,New credit,Car,10603.97
12,W_Complete application,2016-01-01 17:48:10.323252,start,User_7,New credit,Car,10603.97
9,W_Complete application,2016-01-01 17:48:18.275688,complete,User_96,New credit,Car,28942.95
9,W_Complete application,2016-01-01 17:48:18.275688,start,User_96,New credit,Car,28942.95
7,W_Complete application,2016-01-01 17:48:21.132291,complete,User_19,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 17:48:21.132291,start,User_46,New credit,Home improvement,11165.35
17,W_Complete application,2016-01-01 17:48:34.625334,complete,User_4,New credit,Car,30496.9
17,W_Complete application,2016-01-01 17:48:34.625334,start,User_8,New credit,Car,30496.9
4,W_Complete application,2016-01-01 17:49:51.472932,complete,User_37,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 17:49:51.472932,start,User_35,New credit,"Other, see explanation",9941.98
15,W_Complete application,2016-01-01 17:50:41.494321,complete,User_48,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-01 17:50:41.494321,start,User_37,Limit raise,Existing loan takeover,37951.04
5,W_Complete application,2016-01-01 17:51:30.252662,complete,User_34,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 17:51:30.252662,start,User_42,New credit,Unknown,14558.04
18,W_Complete application,2016-01-01 17:51:41.507808,complete,User_36,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-01 17:51:41.507808,start,User_19,New credit,Existing loan takeover,17085.51
1,W_Complete application,2016-01-01 17:52:50.199586,complete,User_10,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 17:52:50.199586,start,User_48,New credit,Not speficied,47489.2
10,W_Complete application,2016-01-01 17:52:52.595781,complete,User_18,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 17:52:52.595781,start,User_10,New credit,"Other, see explanation",4251.87
1,W_Complete application,2016-01-01 17:54:39.980843,complete,User_48,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 17:54:39.980843,start,User_44,New credit,Not speficied,47489.2
2,W_Complete application,2016-01-01 17:55:15.807699,complete,User_52,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 17:55:15.807699,start,User_36,New credit,Existing loan takeover,25581.06
9,W_Complete application,2016-01-01 17:55:24.254431,complete,User_96,New credit,Car,28942.95
9,W_Complete application,2016-01-01 17:55:24.254431,start,User_4,New credit,Car,28942.95
18,W_Complete application,2016-01-01 17:55:32.749221,complete,User_19,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-01 17:55:32.749221,start,User_19,New credit,Existing loan takeover,17085.51
12,W_Complete application,2016-01-01 17:55:41.167832,complete,User_7,New credit,Car,10603.97
12,W_Complete application,2016-01-01 17:55:41.167832,start,User_65,New credit,Car,10603.97
18,W_Complete application,2016-01-01 17:56:57.721969,complete,User_19,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-01 17:56:57.721969,start,User_96,New credit,Existing loan takeover,17085.51
7,W_Complete application,2016-01-01 17:57:02.284022,complete,User_46,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 17:57:02.284022,start,User_34,New credit,Home improvement,11165.35
14,W_Complete application,2016-01-01 17:57:10.760450,complete,User_41,New credit,Unknown,42792.42
14,W_Complete application,2016-01-01 17:57:10.760450,start,User_46,New credit,Unknown,42792.42
15,W_Complete application,2016-01-01 17:57:25.864509,complete,User_37,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-01 17:57:25.864509,start,User_41,Limit raise,Existing loan takeover,37951.04
12,W_Complete application,2016-01-01 17:57:32.020082,complete,User_65,New credit,Car,10603.97
12,W_Complete application,2016-01-01 17:57:32.020082,start,User_7,New credit,Car,10603.97
3,W_Complete application,2016-01-01 17:58:21.743426,complete,User_104,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 17:58:21.743426,start,User_19,New credit,Home improvement,15148.56
19,W_Complete application,2016-01-01 17:59:55.839291,complete,User_11,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-01 17:59:55.839291,start,User_52,New credit,Home improvement,16244.18
15,W_Complete application,2016-01-01 18:00:15.020297,complete,User_41,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-01 18:00:15.020297,start,User_37,Limit raise,Existing loan takeover,37951.04
2,W_Complete application,2016-01-01 18:00:45.537276,complete,User_36,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 18:00:45.537276,start,User_11,New credit,Existing loan takeover,25581.06
16,W_Complete application,2016-01-01 18:01:00.910342,complete,User_5,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-01 18:01:00.910342,start,User_18,New credit,Existing loan takeover,14705.41
14,W_Complete application,2016-01-01 18:01:08.943610,complete,User_46,New credit,Unknown,42792.42
14,W_Complete application,2016-01-01 18:01:08.943610,start,User_36,New credit,Unknown,42792.42
6,W_Complete application,2016-01-01 18:01:23.605565,complete,User_1,New credit,Car,16454.23
6,W_Complete application,2016-01-01 18:01:23.605565,start,User_48,New credit,Car,16454.23
14,W_Complete application,2016-01-01 18:01:24.028416,complete,User_36,New credit,Unknown,42792.42
14,W_Complete application,2016-01-01 18:01:24.028416,start,User_39,New credit,Unknown,42792.42
12,W_Complete application,2016-01-01 18:02:06.723702,complete,User_7,New credit,Car,10603.97
12,W_Complete application,2016-01-01 18:02:06.723702,start,User_1,New credit,Car,10603.97
8,W_Complete application,2016-01-01 18:02:25.707791,complete,User_56,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-01 18:02:25.707791,start,User_5,New credit,Home improvement,7626.91
12,W_Complete application,2016-01-01 18:03:27.275207,complete,User_1,New credit,Car,10603.97
12,W_Complete application,2016-01-01 18:03:27.275207,start,User_56,New credit,Car,10603.97
20,W_Complete application,2016-01-01 18:03:43.721626,complete,User_43,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-01 18:03:43.721626,start,User_104,New credit,"Other, see explanation",25287.66
13,W_Complete application,2016-01-01 18:03:43.984702,complete,User_20,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-01 18:03:43.984702,start,User_46,New credit,Not speficied,26031.06
6,W_Complete application,2016-01-01 18:04:17.611767,complete,User_48,New credit,Car,16454.23
6,W_Complete application,2016-01-01 18:04:17.611767,start,User_7,New credit,Car,16454.23
15,W_Complete application,2016-01-01 18:04:26.126730,complete,User_37,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-01 18:04:26.126730,start,User_20,Limit raise,Existing loan takeover,37951.04
21,W_Complete application,2016-01-01 18:05:38.496986,complete,User_84,Limit raise,Car,32351.02
21,W_Complete application,2016-01-01 18:05:38.496986,start,User_41,Limit raise,Car,32351.02
23,A_Create Application,2016-01-01 18:06:14.807113,start,User_36,New credit,Car,53542.04
23,A_Create Application,2016-01-01 18:06:14.807113,complete,User_36,New credit,Car,53542.04
23,A_Submitted,2016-01-01 18:06:14.807113,start,User_1,New credit,Car,53542.04
23,A_Submitted,2016-01-01 18:06:14.807113,complete,User_1,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:06:14.807113,start,User_65,New credit,Car,53542.04
7,W_Complete application,2016-01-01 18:07:03.820347,complete,User_34,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 18:07:03.820347,start,User_1,New credit,Home improvement,11165.35
6,W_Complete application,2016-01-01 18:07:21.549353,complete,User_7,New credit,Car,16454.23
6,W_Complete application,2016-01-01 18:07:21.549353,start,User_43,New credit,Car,16454.23
13,W_Complete application,2016-01-01 18:07:47.249784,complete,User_46,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-01 18:07:47.249784,start,User_84,New credit,Not speficied,26031.06
4,W_Complete application,2016-01-01 18:08:09.392218,complete,User_35,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 18:08:09.392218,start,User_48,New credit,"Other, see explanation",9941.98
23,W_Handle leads,2016-01-01 18:08:26.200115,complete,User_65,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:08:26.200115,start,User_37,New credit,Car,53542.04
8,W_Complete application,2016-01-01 18:08:57.923529,complete,User_5,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-01 18:08:57.923529,start,User_65,New credit,Home improvement,7626.91
11,W_Complete application,2016-01-01 18:10:18.356596,complete,User_23,New credit,Unknown,36450.89
11,W_Complete application,2016-01-01 18:10:18.356596,start,User_7,New credit,Unknown,36450.89
13,W_Complete application,2016-01-01 18:11:40.645289,complete,User_84,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-01 18:11:40.645289,start,User_5,New credit,Not speficied,26031.06
12,W_Complete application,2016-01-01 18:13:16.326384,complete,User_56,New credit,Car,10603.97
12,W_Complete application,2016-01-01 18:13:16.326384,start,User_84,New credit,Car,10603.97
18,W_Complete application,2016-01-01 18:13:29.664815,complete,User_96,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-01 18:13:29.664815,start,User_96,New credit,Existing loan takeover,17085.51
22,W_Complete application,2016-01-01 18:13:33.812818,complete,User_17,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-01 18:13:33.812818,start,User_23,New credit,Existing loan takeover,31921.04
1,W_Complete application,2016-01-01 18:14:33.427513,complete,User_44,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 18:14:33.427513,start,User_17,New credit,Not speficied,47489.2
8,W_Complete application,2016-01-01 18:14:38.635766,complete,User_65,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-01 18:14:38.635766,start,User_36,New credit,Home improvement,7626.91
4,W_Complete application,2016-01-01 18:15:32.560741,complete,User_48,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 18:15:32.560741,start,User_48,New credit,"Other, see explanation",9941.98
17,W_Complete application,2016-01-01 18:16:29.778990,complete,User_8,New credit,Car,30496.9
17,W_Complete application,2016-01-01 18:16:29.778990,start,User_56,New credit,Car,30496.9
7,W_Complete application,2016-01-01 18:16:32.845921,complete,User_1,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 18:16:32.845921,start,User_34,New credit,Home improvement,11165.35
13,W_Complete application,2016-01-01 18:17:37.382969,complete,User_5,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-01 18:17:37.382969,start,User_44,New credit,Not speficied,26031.06
14,W_Complete application,2016-01-01 18:18:25.130232,complete,User_39,New credit,Unknown,42792.42
14,W_Complete application,2016-01-01 18:18:25.130232,start,User_8,New credit,Unknown,42792.42
1,W_Complete application,2016-01-01 18:18:33.903327,complete,User_17,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 18:18:33.903327,start,User_46,New credit,Not speficied,47489.2
17,W_Complete application,2016-01-01 18:18:41.868656,complete,User_56,New credit,Car,30496.9
17,W_Complete application,2016-01-01 18:18:41.868656,start,User_5,New credit,Car,30496.9
20,W_Complete application,2016-01-01 18:19:06.798199,complete,User_104,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-01 18:19:06.798199,start,User_104,New credit,"Other, see explanation",25287.66
23,W_Handle leads,2016-01-01 18:19:43.606291,complete,User_37,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:19:43.606291,start,User_39,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:19:59.014702,complete,User_39,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:19:59.014702,start,User_37,New credit,Car,53542.04
21,W_Complete application,2016-01-01 18:20:15.942368,complete,User_41,Limit raise,Car,32351.02
21,W_Complete application,2016-01-01 18:20:15.942368,start,User_17,Limit raise,Car,32351.02
23,W_Handle leads,2016-01-01 18:20:38.133876,complete,User_37,New credit,Car,53542.04
23,W_Handle leads,2016-01-01 18:20:38.133876,start,User_56,New credit,Car,53542.04
10,W_Complete application,2016-01-01 18:21:50.025915,complete,User_10,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 18:21:50.025915,start,User_10,New credit,"Other, see explanation",4251.87
22,W_Complete application,2016-01-01 18:22:32.049003,complete,User_23,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-01 18:22:32.049003,start,User_41,New credit,Existing loan takeover,31921.04
11,W_Complete application,2016-01-01 18:22:44.222415,complete,User_7,New credit,Unknown,36450.89
11,W_Complete application,2016-01-01 18:22:44.222415,start,User_23,New credit,Unknown,36450.89
14,W_Complete application,2016-01-01 18:22:44.646151,complete,User_8,New credit,Unknown,42792.42
14,W_Complete application,2016-01-01 18:22:44.646151,start,User_37,New credit,Unknown,42792.42
1,W_Complete application,2016-01-01 18:22:55.199538,complete,User_46,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 18:22:55.199538,start,User_39,New credit,Not speficied,47489.2
19,W_Complete application,2016-01-01 18:22:58.681068,complete,User_52,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-01 18:22:58.681068,start,User_65,New credit,Home improvement,16244.18
21,W_Complete application,2016-01-01 18:23:40.081257,complete,User_17,Limit raise,Car,32351.02
21,W_Complete application,2016-01-01 18:23:40.081257,start,User_46,Limit raise,Car,32351.02
3,W_Complete application,2016-01-01 18:24:03.319855,complete,User_19,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 18:24:03.319855,start,User_1,New credit,Home improvement,15148.56
16,W_Complete application,2016-01-01 18:24:19.073455,complete,User_18,New credit,Existing loan takeover,14705.41
16,W_Complete application,2016-01-01 18:24:19.073455,start,User_18,New credit,Existing loan takeover,14705.41
6,W_Complete application,2016-01-01 18:24:33.853236,complete,User_43,New credit,Car,16454.23
